PMID
28493045
11452574
29322918
23634480
33249539
35304739
35713802
21130181
18487789
36833832
34221372
38841599
27891527
34850911
28437484
37026746
27123451
34571448
27155236
19734469
35969442
35599725
38789092
26930187
35364675
28269963
28941671
34460183
33340317
31403977
30306898
21255259
36545529
34830990
22640398
26199718
34350388
36939619
23650491
36399813
27793498
35608136
37987388
31141423
23820016
33497477
36058579
37009075
35310476
37828749
32473496
37228808
36691060
29148348
35084552
34074321
35410255
38473306
38774908
33409423
28138875
26898782
37203517
31088782
25230706
25755237
33021835
33857778
19920438
23920620
35896508
36716153
20812490
25689322
30711389
29985982
35011837
32866553
36643095
15035525
34624661
25192572
35690677
18693848
36964666
29435901
32941819
24993547
21473425
21051098
30703259
14570374
20642836
29546420
37771055
31973681
28488196
28967517
32436684
15187073
37579774
34269090
31133300
10193881
32502791
32690345
18556999
33234510
37756618
32446852
23503303
27813310
18922275
24485708
25848420
31291678
38492945
32598281
31390667
26351216
35169170
36348339
30943952
35779595
31599645
38228764
32959950
27866661
23285917
28135425
35028522
22195186
30353149
23882415
30225412
32437269
27222127
38621373
37689052
35640025
32322419
15360884
26214805
33610881
28505339
22844650
28143752
22373303
28739238
33793755
32105569
31084197
38102790
38354027
37686521
38459459
32318316
29044720
31235503
33253262
21722567
31708403
36332437
38000667
27391599
36494483
37744202
28187074
20932117
29264064
37019834
24018927
38719146
33204286
33242980
33003496
24299016
21962601
34153486
35294985
35652189
33292173
34354226
36791292
33689232
35254766
27509387
28038980
32161438
28087722
33618955
36094864
29961826
31768385
31462397
21851136
37429512
31419833
37657841
29134334
24856115
36107675
32327710
38505044
21691676
37851190
31047904
34042669
37769250
37801292
28874941
25529863
28043907
32662294
38043997
33767475
35721793
30260242
29421299
31977309
38048965
30441448
16933576
32646953
29045340
30361150
38696811
35047796
26234624
10764438
28241760
27123180
28939229
23785065
35415421
38850555
36230875
32312721
27934670
27026618
35467011
23467473
26262113
26188274
36231833
34385586
34162270
20190062
35261979
34256808
25652103
28210424
33558205
36610416
36877912
32329738
27342424
38881982
34798078
19621114
32908344
25326084
30973921
35450155
29568608
38053755
24893499
38365677
29351341
37177999
27112538
38724852
25991247
38727733
36660799
21827713
33949842
28350807
26093687
32143073
33967233
34670293
30489544
33095693
35297818
25862121
23896191
33455580
38838949
29553275
25848418
37250997
25664379
31546961
30638433
27234755
33534505
36668926
26306285
36419792
27439109
18543033
32276850
11141515
28676124
27769890
28930892
38054108
36751383
36744415
25051403
25208675
35413021
24931380
29635362
27018746
33003184
24564256
36926986
34862801
25627163
36769856
34793654
34666510
37425046
31858498
36563041
28727519
31573026
16294667
35834478
30291180
35077656
29746972
27237360
31188435
22716038
34864858
27357997
36893934
23163106
38364993
27427913
35584441
20651693
35579692
30099330
11442243
20596693
26707450
32813561
33498985
37881396
35873565
29039066
38324588
34285127
12080220
32928214
37589611
29751961
35476181
31704758
32107960
22970696
35040609
38277199
31818779
33516676
29402682
31769835
31651702
37000450
30671401
29738894
12953002
29220556
38696319
29364746
24385893
36630526
26991059
38816848
35854991
36241942
30088025
27844202
34506320
33742203
32373564
37918637
37591641
30151412
29439205
28625502
2636969
29574965
33839739
31324681
36478315
36253299
35544348
31348338
33392272
28271869
36000770
28063028
23269113
37576118
29374627
33764096
21552466
34614398
30407153
30467860
27278630
37189148
27590253
32517643
31872067
30987768
29774391
34397885
26885610
24968632
32317849
38183046
34537063
31689260
26655696
35369014
34647900
29178870
31971043
36516970
32981722
32149986
29353799
27152122
28948028
26951273
31072056
37969002
37316166
19095437
38141226
28681519
37004372
29912305
29532572
30175316
22337532
24928189
34327835
29405803
36836169
36094853
28532511
38344142
36033187
32293090
19796394
34733095
28052170
37637231
37835414
38570620
35903938
23608745
37035330
36817717
38444192
34261147
34855069
20481178
36494155
28685482
38526681
31084519
23440682
35966642
33593689
36514068
33622960
22285224
34038559
30882522
29322175
28419674
29747896
27571243
33976078
36330588
27577736
33446890
35076410
21059973
36201670
22536968
37240541
34388023
30186075
24340245
37179761
36089760
35836784
25977897
36690913
31865442
12601404
36914069
24891315
37939392
27639398
31036352
34923449
27815763
32372167
36418647
28942701
30578212
34134706
12035765
29800952
37038881
26947801
38785847
26952700
35727582
28608510
34733088
38225965
29202104
31678131
30992110
35907855
36186238
35994859
31538607
29476403
23767412
32424641
21926112
34713896
31328798
35533516
27143000
32679273
29288881
38666612
36018455
34348996
30853653
34853102
37349605
27058635
36106274
25237867
38111167
19817531
31211551
37652176
35396536
30240000
38815188
37686859
34028341
26862824
27997559
34756467
31113835
31322689
37189124
36704814
35730329
35051160
31876645
35623625
34788247
33256204
27487366
26916650
22726893
29135771
32847462
34013299
38654416
36156322
31095056
36352368
27999034
30580973
22750536
32146211
21593813
33332338
28444384
30518642
33724196
25710558
27831551
16151608
28922296
27616701
31131549
36807306
34282602
26561023
34154439
38216882
35500234
33968852
19912644
22546896
27581064
32822255
30153926
36333991
33080206
36939079
18796668
36624490
29756634
36253271
35920705
21605415
31621639
23466915
34623720
35226058
37683671
30428877
28830417
18799871
37247622
30941724
35182785
35077581
33127082
26410159
38345264
25222512
31577691
34141994
32389027
32497978
20712859
32984797
34180025
32607523
28841657
37120135
38444836
33027793
34166289
35430244
36334384
33735262
21031013
33214559
31667746
34019087
12317833
19162434
35380224
32997127
26719818
37659585
36534446
38371486
30251367
38065926
34945803
30220442
36939895
35695748
30182897
37989820
33896218
33098643
25572584
37107102
38609541
38387066
38869510
31393915
30700127
27391588
30121904
35258103
34348744
35721370
37031968
31576377
38685752
36362765
32044872
37872396
34724089
32721517
36054025
34493295
20031802
38560823
30135549
36096937
32237359
33152007
29543941
38785174
38323557
36038520
34814866
33660700
33243229
23055698
30871518
38433189
30404769
30658865
35012758
34554825
22195124
36577335
33348663
32222360
38052268
35360916
23769504
30611326
20237489
34654679
23717437
33811852
34570630
32279024
30925382
38590731
31562051
25470484
24322269
35216831
33789340
26386610
21967844
35599285
31603222
38765972
26538232
37441415
33216139
33952760
32772679
38143851
34402701
32807385
30651134
35030566
35611611
35607738
24180232
29058260
30020193
38559704
33606819
33793294
23919446
30585897
37678995
35045576
34745997
36321614
30445841
38778335
27042746
33127286
27067412
38095106
28655521
28013435
24851071
38673407
34671747
37221452
36128033
26096747
36539174
26946986
35844154
38129972
19912124
27273792
32394786
30030628
33509412
25155259
26937542
36264358
34545469
24321170
34782125
26492544
33685275
38663250
38633797
33580245
21347019
38142276
33084900
38655143
35951641
36722388
38384560
36695636
32099481
30349060
26503357
36191949
31157717
37589143
37848765
34792589
29534744
27882560
31074140
17877446
31121385
29873757
38599604
22594344
28275120
24651734
38526494
30303597
30133373
29357777
27890437
38864147
30679076
24107779
36064854
36210853
31633087
19294586
34228110
37891326
28619532
27926558
36018517
33177402
34118202
16688065
27178786
38205638
34359026
38252250
36653961
34979596
29048415
38150255
24777232
23943889
38847668
29752171
35612464
31418588
38016697
31635595
28697724
25355088
35266979
36707972
33646126
35887857
31115137
37702041
25627761
28164355
37577025
26770927
31627942
29851265
23506962
37648222
34320558
36545539
35469597
30167651
38600526
33734194
33070305
31322127
37147579
36601554
34737208
29866964
38288649
38798190
32075810
38334998
33786225
36166724
32603848
36709553
29130272
33412814
32715468
23911680
29295106
35711173
27263488
28104580
18353997
38261970
9387007
25520420
18694039
35852568
36458420
18999025
37200084
29084735
37597631
37581888
32785700
32187124
30706176
33226071
30557349
20384566
17238632
37286403
32815807
29703626
18999096
34797442
32398351
30652586
27402139
29978496
24436649
33863840
32917188
38664738
37972522
32749908
34042880
36269633
31727058
16511389
33744307
30889013
38818114
33569804
32660971
30113939
18998829
38686560
30888309
36692880
38189127
35780947
33892049
37818789
28188772
16779291
32912939
34991520
31393935
33531419
25006147
35446466
28422270
33089115
34279630
31900214
24477354
36790037
37539961
36011033
38719499
37528628
35396840
32391892
34250412
25910928
33538824
26188137
28027219
25070784
26703875
33678266
31722335
26112077
33433365
34836301
37444541
29454659
32725208
28815822
25382540
32480347
25477615
37455008
37862671
32886122
28495660
16595012
32571349
18999015
19963617
14728190
37603326
37186674
23883409
22534148
38045364
37357062
33617804
37827486
30773025
33811202
33969701
33594597
18694050
31601177
33549984
29489814
34207459
33342753
35047534
24186823
38433326
35867552
36462546
35306437
20863512
25520421
35650469
34961537
18409117
31207198
35141880
32529550
28444044
34967364
38260686
29976238
38361994
31922562
36515945
35552725
23022305
36204350
35929183
35267031
32967697
37902819
37748329
18194718
36441532
17019943
34155902
35326759
30425064
27939304
26071821
36413364
29732903
37723419
29432754
36066519
10566474
32022277
36162166
33554613
37798123
20363365
33938051
28267444
34555928
32986109
34949527
36598787
32880649
35142618
26559572
36912838
38135830
34595944
30590100
32857659
35195664
37079367
27494977
12285494
38695026
31483266
32734167
34468753
32667290
24001185
38756692
22284737
31881868
19745342
35996932
34106264
34193025
10124963
37890649
32478802
22628487
35877123
36959075
16226096
37909210
29059475
18801157
38085028
35839815
38320328
22157297
27957429
32931197
37906194
25783308
30214621
23734632
35972738
24345843
35143372
29119468
36538244
33598637
24551400
18694198
11464430
26911827
35377523
17875512
29657859
35250002
38334995
32236612
38737141
30395255
24028694
19550198
35899280
32546647
31404664
18999058
22999491
2145877
32160884
29558525
30685678
20855911
37703678
27318211
32099411
34508578
38643200
11573040
36636437
30115367
37250361
27589826
38281069
37194648
35302462
31575708
29505699
33879673
26195540
33957406
22511017
33109676
29756534
35427251
35483794
34763618
27864915
38171511
21899899
37943975
27979599
33369557
34152279
34191766
18040742
35610350
31269923
32300673
37884625
27473817
34724402
22424006
38717292
38520815
20143102
29195710
37108980
29331524
21966404
37322583
25233902
35165743
36853645
30794924
38370841
31694836
27482962
30571387
32099480
22521808
30990549
31997429
37104035
23895810
34669190
23606418
36995468
31062638
28205206
38838377
34069434
34763722
27256487
34275875
18999213
38814274
37088886
26782346
31589811
16926355
28840258
34877881
36193127
28829788
33247020
26392231
26686694
38840703
31421057
24491237
31397964
33522930
24919864
24919863
36445914
29132696
38563475
35016658
37781638
32590830
34986183
24983374
33370313
33027032
33508918
31368391
35761957
35115537
36381999
35338032
30232109
35983540
37474677
31446439
